File Name,Number Original Ancestors,Mega Parent 0.01,Mega Parent 0.10,Mega Parent 0.25,Mega Parent 0.50,Mega Parent 0.75,Mega Parent 1.00
92585570_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,45,38,36,-1,-1
41886660_CA_cd_2020_map_to_52_with_5000_sims.csv,23,50,46,45,-1,-1,-1
41510504_CA_cd_2020_map_to_52_with_5000_sims.csv,5,50,47,46,37,36,-1
96471136_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,47,27,-1,-1,-1
48016534_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,46,37,-1,-1,-1
34207552_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,48,42,37,19,-1
36636940_CA_cd_2020_map_to_52_with_5000_sims.csv,25,50,47,38,-1,-1,-1
75126580_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,46,39,-1,-1,-1
60183336_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,45,38,36,32,-1
20825488_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,49,39,-1,-1,-1
29513535_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,48,45,38,36,-1
38639210_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,47,35,26,-1,-1
17120820_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,48,-1,-1,-1,-1
92142068_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,44,42,29,29,-1
27532280_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,49,41,37,-1,-1
24383840_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,45,38,-1,-1,-1
19234404_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,45,41,37,19,-1
1922930_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,40,37,33,-1,-1
77341212_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,46,41,27,27,-1
38932110_CA_cd_2020_map_to_52_with_5000_sims.csv,22,50,44,33,-1,-1,-1
51857216_CA_cd_2020_map_to_52_with_5000_sims.csv,2,50,44,41,39,37,-1
70758792_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,47,43,39,-1,-1
16494080_CA_cd_2020_map_to_52_with_5000_sims.csv,13,49,45,34,-1,-1,-1
32220439_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,45,20,-1,-1,-1
6101528_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,43,41,33,-1,-1
23044268_CA_cd_2020_map_to_52_with_5000_sims.csv,25,50,45,41,-1,-1,-1
82042593_CA_cd_2020_map_to_52_with_5000_sims.csv,6,50,45,40,33,-1,-1
37658692_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,44,36,35,-1,-1
44288240_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,48,46,40,-1,-1
54173902_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,48,24,-1,-1,-1
39124701_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,48,47,-1,-1,-1
17590764_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,48,48,-1,-1,-1
97425271_CA_cd_2020_map_to_52_with_5000_sims.csv,4,50,44,43,38,33,-1
7726593_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,47,45,45,-1,-1
369438_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,46,41,24,-1,-1
70201894_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,47,40,-1,-1,-1
88791199_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,44,42,36,-1,-1
36190905_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,46,45,35,35,-1
10100224_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,47,45,-1,-1,-1
56170448_CA_cd_2020_map_to_52_with_5000_sims.csv,15,51,48,28,25,-1,-1
28675546_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,45,42,-1,-1,-1
67500360_CA_cd_2020_map_to_52_with_5000_sims.csv,6,50,47,47,47,44,-1
84689658_CA_cd_2020_map_to_52_with_5000_sims.csv,7,50,45,42,40,36,-1
62534192_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,47,42,41,-1,-1
3310652_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,48,37,26,-1,-1
95509093_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,46,38,37,-1,-1
23027648_CA_cd_2020_map_to_52_with_5000_sims.csv,15,51,48,47,19,-1,-1
41372904_CA_cd_2020_map_to_52_with_5000_sims.csv,2,50,45,43,42,16,-1
37721435_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,44,44,42,30,-1
70947226_CA_cd_2020_map_to_52_with_5000_sims.csv,2,50,45,43,42,33,-1
43301258_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,48,47,35,30,-1
8118852_CA_cd_2020_map_to_52_with_5000_sims.csv,23,50,40,35,34,-1,-1
33066380_CA_cd_2020_map_to_52_with_5000_sims.csv,27,50,49,-1,-1,-1,-1
44288788_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,45,-1,-1,-1,-1
10760493_CA_cd_2020_map_to_52_with_5000_sims.csv,6,50,44,37,36,36,-1
62184472_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,46,44,-1,-1,-1
25667134_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,49,46,40,-1,-1
94216574_CA_cd_2020_map_to_52_with_5000_sims.csv,7,50,44,43,40,-1,-1
38459862_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,48,45,41,39,-1
6598746_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,46,45,-1,-1,-1
26526664_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,44,-1,-1,-1,-1
6853846_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,47,41,40,-1,-1
12029526_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,45,44,39,36,-1
92025286_CA_cd_2020_map_to_52_with_5000_sims.csv,2,49,48,47,46,39,-1
76340352_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,48,41,41,40,-1
2090832_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,47,44,36,35,-1
8964425_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,46,43,40,-1,-1
32903570_CA_cd_2020_map_to_52_with_5000_sims.csv,14,51,42,28,-1,-1,-1
67355720_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,47,42,-1,-1,-1
15337000_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,46,45,37,30,-1
20877708_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,48,33,-1,-1,-1
74684279_CA_cd_2020_map_to_52_with_5000_sims.csv,24,51,44,-1,-1,-1,-1
24929820_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,43,43,42,-1,-1
68309340_CA_cd_2020_map_to_52_with_5000_sims.csv,4,50,47,40,31,19,-1
76145200_CA_cd_2020_map_to_52_with_5000_sims.csv,21,50,48,-1,-1,-1,-1
45284660_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,47,45,-1,-1,-1
94734424_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,48,47,46,-1,-1
83770649_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,47,44,42,36,-1
28196568_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,40,31,31,-1,-1
33246512_CA_cd_2020_map_to_52_with_5000_sims.csv,22,50,48,47,43,-1,-1
15064448_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,49,40,31,-1,-1
62233630_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,48,46,42,-1,-1
41994920_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,48,45,44,-1,-1
99542840_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,48,46,46,-1,-1
57443403_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,48,37,-1,-1,-1
66802960_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,48,29,-1,-1,-1
98108666_CA_cd_2020_map_to_52_with_5000_sims.csv,15,49,47,45,44,-1,-1
80316875_CA_cd_2020_map_to_52_with_5000_sims.csv,5,49,45,43,19,18,-1
7192472_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,47,32,-1,-1,-1
33824313_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,47,30,-1,-1,-1
3006652_CA_cd_2020_map_to_52_with_5000_sims.csv,10,51,48,40,20,-1,-1
7750750_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,43,37,33,-1,-1
469536_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,44,40,-1,-1,-1
21393100_CA_cd_2020_map_to_52_with_5000_sims.csv,6,51,49,48,46,19,-1
74097862_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,48,42,37,-1,-1
61702804_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,43,-1,-1,-1,-1
9905406_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,47,44,29,27,-1
49203944_CA_cd_2020_map_to_52_with_5000_sims.csv,10,49,43,43,39,39,-1
71096889_CA_cd_2020_map_to_52_with_5000_sims.csv,2,50,46,34,31,30,-1
38144070_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,41,38,36,31,-1
50546722_CA_cd_2020_map_to_52_with_5000_sims.csv,22,50,46,42,-1,-1,-1
35269596_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,47,39,-1,-1,-1
71388339_CA_cd_2020_map_to_52_with_5000_sims.csv,6,50,49,48,48,43,-1
5226520_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,48,30,-1,-1,-1
64018545_CA_cd_2020_map_to_52_with_5000_sims.csv,21,50,49,43,36,-1,-1
51911903_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,48,47,20,20,-1
57144858_CA_cd_2020_map_to_52_with_5000_sims.csv,9,49,46,34,31,31,-1
84299668_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,47,46,-1,-1,-1
40265170_CA_cd_2020_map_to_52_with_5000_sims.csv,26,50,47,-1,-1,-1,-1
96134337_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,45,40,39,-1,-1
37875535_CA_cd_2020_map_to_52_with_5000_sims.csv,5,50,48,37,31,31,-1
70207904_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,49,38,37,33,-1
41314685_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,46,-1,-1,-1,-1
1463220_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,46,46,40,30,-1
32763250_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,48,47,30,18,-1
32525627_CA_cd_2020_map_to_52_with_5000_sims.csv,23,50,42,40,-1,-1,-1
38194675_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,44,42,31,-1,-1
1273544_CA_cd_2020_map_to_52_with_5000_sims.csv,21,50,47,47,42,-1,-1
96213029_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,45,40,27,-1,-1
51761518_CA_cd_2020_map_to_52_with_5000_sims.csv,18,49,45,41,34,32,-1
55096492_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,46,23,-1,-1,-1
62044888_CA_cd_2020_map_to_52_with_5000_sims.csv,29,50,47,-1,-1,-1,-1
63170800_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,45,39,29,-1,-1
65450088_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,47,42,-1,-1,-1
63160342_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,48,46,30,-1,-1
9598632_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,45,27,-1,-1,-1
88338590_CA_cd_2020_map_to_52_with_5000_sims.csv,7,50,48,48,43,20,-1
98923734_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,44,29,25,-1,-1
97434743_CA_cd_2020_map_to_52_with_5000_sims.csv,17,49,45,39,6,-1,-1
83806092_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,49,48,-1,-1,-1
4777972_CA_cd_2020_map_to_52_with_5000_sims.csv,3,49,47,47,47,41,-1
4590450_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,48,46,31,-1,-1
22075606_CA_cd_2020_map_to_52_with_5000_sims.csv,22,49,46,46,43,-1,-1
68293635_CA_cd_2020_map_to_52_with_5000_sims.csv,9,49,47,47,30,-1,-1
5149608_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,40,38,36,29,-1
93351440_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,47,36,22,20,-1
92296764_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,47,42,31,29,-1
59887380_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,49,47,30,28,-1
88930224_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,43,36,36,35,-1
17011664_CA_cd_2020_map_to_52_with_5000_sims.csv,5,50,46,44,42,42,-1
8707388_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,44,37,37,-1,-1
18532296_CA_cd_2020_map_to_52_with_5000_sims.csv,6,50,44,43,36,35,-1
71152436_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,43,39,39,-1,-1
32635054_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,48,35,35,19,-1
17350307_CA_cd_2020_map_to_52_with_5000_sims.csv,5,50,43,42,39,39,-1
349588_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,47,42,38,-1,-1
11637852_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,45,42,26,22,-1
55884560_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,48,47,-1,-1,-1
45424016_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,47,45,-1,-1,-1
43783379_CA_cd_2020_map_to_52_with_5000_sims.csv,5,50,46,45,41,33,-1
84145806_CA_cd_2020_map_to_52_with_5000_sims.csv,10,49,47,45,12,-1,-1
1975160_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,47,43,36,34,-1
8968114_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,46,45,30,-1,-1
31739596_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,46,40,-1,-1,-1
90488547_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,48,46,46,-1,-1
34976050_CA_cd_2020_map_to_52_with_5000_sims.csv,11,49,46,45,43,43,-1
41183520_CA_cd_2020_map_to_52_with_5000_sims.csv,21,51,48,36,-1,-1,-1
94602666_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,46,43,5,-1,-1
90339672_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,48,46,46,45,-1
80584641_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,47,46,29,-1,-1
45385090_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,43,38,-1,-1,-1
48084591_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,48,34,32,30,-1
73627656_CA_cd_2020_map_to_52_with_5000_sims.csv,5,50,48,34,32,31,-1
15381034_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,49,48,46,25,-1
63047018_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,46,43,41,35,-1
69286515_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,45,11,10,-1,-1
49684884_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,45,41,19,-1,-1
94540900_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,45,42,-1,-1,-1
29739199_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,48,45,43,41,-1
54119307_CA_cd_2020_map_to_52_with_5000_sims.csv,8,51,44,44,34,-1,-1
78800288_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,41,35,-1,-1,-1
34921340_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,47,46,22,-1,-1
99286482_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,47,39,-1,-1,-1
48968574_CA_cd_2020_map_to_52_with_5000_sims.csv,2,49,44,43,42,42,-1
11812604_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,48,46,-1,-1,-1
29938438_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,47,45,-1,-1,-1
39350172_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,46,45,43,42,-1
55315352_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,49,43,-1,-1,-1
49203626_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,48,36,12,12,-1
18354225_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,45,34,-1,-1,-1
10426200_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,47,46,46,46,-1
64161739_CA_cd_2020_map_to_52_with_5000_sims.csv,22,50,47,42,-1,-1,-1
7216650_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,49,48,42,-1,-1
39406948_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,48,35,-1,-1,-1
2906280_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,49,47,39,-1,-1
45478730_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,48,46,45,-1,-1
11740672_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,43,36,14,14,-1
45381280_CA_cd_2020_map_to_52_with_5000_sims.csv,11,51,48,45,39,22,-1
66212864_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,45,44,41,38,-1
34733509_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,42,27,-1,-1,-1
48201148_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,47,44,-1,-1,-1
21889375_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,44,30,-1,-1,-1
11986504_CA_cd_2020_map_to_52_with_5000_sims.csv,16,49,46,44,42,-1,-1
35695968_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,48,42,29,-1,-1
17047426_CA_cd_2020_map_to_52_with_5000_sims.csv,5,51,49,38,-1,-1,-1
22925902_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,47,-1,-1,-1,-1
60308744_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,44,41,34,28,-1
85237376_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,49,33,29,-1,-1
54001696_CA_cd_2020_map_to_52_with_5000_sims.csv,6,50,48,46,46,44,-1
21660570_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,43,33,-1,-1,-1
87322452_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,46,37,32,24,-1
53702660_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,46,29,-1,-1,-1
73194586_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,46,42,12,12,-1
8653840_CA_cd_2020_map_to_52_with_5000_sims.csv,7,50,48,42,27,-1,-1
3134348_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,48,42,21,-1,-1
14328277_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,41,27,-1,-1,-1
89930687_CA_cd_2020_map_to_52_with_5000_sims.csv,5,50,45,44,28,-1,-1
61369569_CA_cd_2020_map_to_52_with_5000_sims.csv,3,50,49,41,40,40,-1
89250137_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,46,34,33,-1,-1
7988968_CA_cd_2020_map_to_52_with_5000_sims.csv,2,51,48,47,46,11,-1
9289916_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,46,35,-1,-1,-1
33255516_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,46,39,31,-1,-1
31339659_CA_cd_2020_map_to_52_with_5000_sims.csv,23,50,47,19,-1,-1,-1
76629660_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,47,46,46,44,-1
49046698_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,44,37,36,-1,-1
78112200_CA_cd_2020_map_to_52_with_5000_sims.csv,12,49,45,44,40,36,-1
1784415_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,49,32,-1,-1,-1
73161261_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,46,38,22,-1,-1
39061952_CA_cd_2020_map_to_52_with_5000_sims.csv,12,49,46,44,44,33,-1
1556702_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,45,41,-1,-1,-1
11105124_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,47,46,-1,-1,-1
48133785_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,49,29,-1,-1,-1
28188520_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,47,43,-1,-1,-1
45214560_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,48,40,-1,-1,-1
74541845_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,44,41,23,23,-1
5313320_CA_cd_2020_map_to_52_with_5000_sims.csv,9,51,49,38,35,-1,-1
33057608_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,48,33,-1,-1,-1
19300317_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,48,46,36,-1,-1
23137065_CA_cd_2020_map_to_52_with_5000_sims.csv,3,50,48,48,44,39,-1
80485718_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,49,31,30,30,-1
10880016_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,46,44,-1,-1,-1
94470147_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,47,42,41,25,-1
29204884_CA_cd_2020_map_to_52_with_5000_sims.csv,2,50,46,43,42,42,-1
84373958_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,42,39,-1,-1,-1
26298579_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,49,48,31,-1,-1
3744464_CA_cd_2020_map_to_52_with_5000_sims.csv,9,49,47,40,18,-1,-1
82931548_CA_cd_2020_map_to_52_with_5000_sims.csv,6,50,46,45,29,28,-1
95102144_CA_cd_2020_map_to_52_with_5000_sims.csv,19,51,45,26,-1,-1,-1
88165420_CA_cd_2020_map_to_52_with_5000_sims.csv,16,49,45,35,-1,-1,-1
91512550_CA_cd_2020_map_to_52_with_5000_sims.csv,7,50,47,41,37,29,-1
29570278_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,48,47,32,-1,-1
14092932_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,47,44,39,39,-1
59238928_CA_cd_2020_map_to_52_with_5000_sims.csv,3,50,47,31,25,21,-1
74637162_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,44,41,37,37,-1
6714798_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,46,37,37,-1,-1
242220_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,45,44,-1,-1,-1
33623788_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,46,44,-1,-1,-1
1612020_CA_cd_2020_map_to_52_with_5000_sims.csv,29,50,47,45,35,-1,-1
7421494_CA_cd_2020_map_to_52_with_5000_sims.csv,21,50,48,45,41,40,-1
58925669_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,46,20,-1,-1,-1
20125342_CA_cd_2020_map_to_52_with_5000_sims.csv,23,50,45,11,-1,-1,-1
27029408_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,45,34,29,-1,-1
4669840_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,47,20,15,-1,-1
78258040_CA_cd_2020_map_to_52_with_5000_sims.csv,12,50,47,38,16,-1,-1
39925805_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,49,47,33,-1,-1
17681105_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,49,48,-1,-1,-1
86836428_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,43,36,-1,-1,-1
97210952_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,47,45,42,41,-1
83496765_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,45,37,26,-1,-1
34227080_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,48,35,30,30,-1
14454760_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,47,36,36,32,-1
6458712_CA_cd_2020_map_to_52_with_5000_sims.csv,6,49,47,46,45,44,-1
43952366_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,45,42,41,-1,-1
57731932_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,44,35,-1,-1,-1
78741568_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,43,41,-1,-1,-1
86714350_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,44,42,-1,-1,-1
87955732_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,48,43,-1,-1,-1
60324134_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,45,37,35,-1,-1
45495644_CA_cd_2020_map_to_52_with_5000_sims.csv,9,49,47,43,42,-1,-1
16546840_CA_cd_2020_map_to_52_with_5000_sims.csv,3,50,48,19,17,16,-1
2785920_CA_cd_2020_map_to_52_with_5000_sims.csv,8,50,49,27,-1,-1,-1
551064_CA_cd_2020_map_to_52_with_5000_sims.csv,9,49,47,46,44,42,-1
63384330_CA_cd_2020_map_to_52_with_5000_sims.csv,19,50,46,33,25,-1,-1
13505372_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,46,41,36,36,-1
90629480_CA_cd_2020_map_to_52_with_5000_sims.csv,10,51,48,46,45,36,-1
8068296_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,46,35,-1,-1,-1
55446590_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,46,45,27,25,-1
54106801_CA_cd_2020_map_to_52_with_5000_sims.csv,9,49,48,46,44,32,-1
55752030_CA_cd_2020_map_to_52_with_5000_sims.csv,9,51,47,45,43,34,-1
31017660_CA_cd_2020_map_to_52_with_5000_sims.csv,18,50,48,47,-1,-1,-1
46148150_CA_cd_2020_map_to_52_with_5000_sims.csv,21,50,42,41,-1,-1,-1
12949010_CA_cd_2020_map_to_52_with_5000_sims.csv,13,51,42,-1,-1,-1,-1
97046560_CA_cd_2020_map_to_52_with_5000_sims.csv,9,51,47,35,-1,-1,-1
6068640_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,49,48,40,39,-1
56609775_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,43,24,-1,-1,-1
25498943_CA_cd_2020_map_to_52_with_5000_sims.csv,14,50,47,45,28,-1,-1
56265264_CA_cd_2020_map_to_52_with_5000_sims.csv,22,50,48,32,-1,-1,-1
88971540_CA_cd_2020_map_to_52_with_5000_sims.csv,15,50,47,44,42,12,-1
27950234_CA_cd_2020_map_to_52_with_5000_sims.csv,16,50,46,41,25,-1,-1
48842208_CA_cd_2020_map_to_52_with_5000_sims.csv,9,50,48,39,25,-1,-1
36030463_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,48,34,32,-1,-1
45144400_CA_cd_2020_map_to_52_with_5000_sims.csv,20,50,48,43,-1,-1,-1
48592928_CA_cd_2020_map_to_52_with_5000_sims.csv,5,50,47,19,15,10,-1
12383652_CA_cd_2020_map_to_52_with_5000_sims.csv,8,49,46,44,43,37,-1
84574828_CA_cd_2020_map_to_52_with_5000_sims.csv,22,50,47,42,-1,-1,-1
42729500_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,45,39,33,-1,-1
55409220_CA_cd_2020_map_to_52_with_5000_sims.csv,11,50,44,37,-1,-1,-1
79704230_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,47,43,42,33,-1
57307736_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,46,45,-1,-1,-1
97968836_CA_cd_2020_map_to_52_with_5000_sims.csv,13,50,48,44,-1,-1,-1
8195972_CA_cd_2020_map_to_52_with_5000_sims.csv,10,50,48,27,20,-1,-1
3633284_CA_cd_2020_map_to_52_with_5000_sims.csv,17,50,46,42,40,-1,-1
