Shapefile,File Name,Generation,Max,Min,Median,Ratio Max to Min,Ratio Max to Median
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,37,0.0841675215470724,0.033583732769715,0.043420451435760954,2.5061991209914773,1.9384303655063402
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,38,0.121222280378284,0.0230086161806093,0.04051538090736325,5.26856023963949,2.992006434678567
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,39,0.106519684436929,0.0256208459183364,0.0463957901656264,4.157539714982427,2.2958911585872084
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,40,0.0865642965362142,0.0241592604834959,0.042798341178420296,3.5830689683299504,2.0226086841856734
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,41,0.0845701516372488,0.0222336642586421,0.0446268587573577,3.80369833120858,1.895050514244532
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,42,0.13434919164977,0.0163136515967263,0.044746425753811145,8.235384386701638,3.0024563836437195
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,43,0.127412328122052,0.0210123660723003,0.04347975206736655,6.063683056141603,2.930383041849967
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,44,0.112600998276699,0.0178437479078386,0.04441883229169655,6.310389434903101,2.5349833047670667
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,45,0.0923210333919625,0.0209740220854655,0.04577382502191235,4.401684761071115,2.016895755331078
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,46,0.104014381804126,0.0122841137697552,0.04151762556197705,8.467389976493097,2.505306611257296
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,47,0.0791000101939233,0.0300647273883717,0.0421219342897567,2.6309904351408573,1.877881714780582
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,48,0.0909516524724442,0.020659992748146,0.04751974981189595,4.402308054082259,1.9139758275763403
50x50_grid,45079254_50x50_grid_to_50_with_20_sims,49,0.0895887177406345,0.0213055164349317,0.0534620786573055,4.204954055642993,1.675743255605576
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,1,0.0625807013123185,0.040256132589526,0.047890683189717356,1.5545631755148035,1.3067406256120242
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,2,0.0622914919005935,0.0358869159055317,0.0503424235837342,1.7357716685537679,1.2373558415793093
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,3,0.0670389210807157,0.0383159348960417,0.04843374915201955,1.7496355305594091,1.384136521628749
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,4,0.0660753620535502,0.035669198598215,0.047959180564516146,1.8524487414992505,1.377741681066957
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,5,0.0691351596152158,0.0373445253696826,0.0493015206606057,1.8512796435576546,1.4022926410555554
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,6,0.0838434262373947,0.0376735582992489,0.048320025711775044,2.2255244798330156,1.7351693216703525
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,7,0.067989476775472,0.0409924550559955,0.04816982643563225,1.6585851392066833,1.4114536382298177
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,8,0.0679128769795992,0.0362975767568514,0.048206421014954245,1.871003054405835,1.4087931762976507
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,9,0.0625242991965642,0.0389761053979561,0.050190223098779296,1.6041700051396863,1.2457465884044834
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,10,0.0782218538339997,0.0382984869913263,0.04545004350400015,2.0424267374247735,1.7210512422747237
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,11,0.188841036229309,0.0344708898154249,0.03849882786716155,5.478275647668577,4.905111316139192
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,12,0.148852581480552,0.0276147872517366,0.039563796724603154,5.390321501433663,3.7623431976634967
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,13,0.113796889088185,0.0280392857116335,0.0502846893690454,4.058480314317375,2.2630524423252556
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,14,0.104370689065665,0.0331986238854134,0.047191553408329354,3.1438257629564803,2.211639192348423
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,15,0.101014737505865,0.0314749526986273,0.04708151548538245,3.2093690012207863,2.1455285893935887
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,16,0.0850990695237447,0.0273990029062695,0.0444739269968058,3.105918482320835,1.9134597565413252
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,17,0.0916520895664631,0.0340558917242965,0.0478723467165517,2.6912256565895682,1.9145100637979526
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,18,0.070121502163598,0.0324142672589804,0.048077300716316704,2.163291294026422,1.4585157885080646
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,19,0.10233659256508,0.0272482319905593,0.044960732197014755,3.7557149616362846,2.276132695451851
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,20,0.0974333952476842,0.0304255038728211,0.0475997862969805,3.2023592987960603,2.04692925803881
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,21,0.103455369471802,0.0294395897265984,0.041895039267599,3.5141579903992692,2.469394259568408
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,22,0.0744468314053784,0.0310122621545602,0.0478343955283704,2.4005611404401006,1.556345190172295
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,23,0.119544829720603,0.0309535257739706,0.041624899536342505,3.8620747307930423,2.8719547927371925
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,24,0.115989638856445,0.0286329796594326,0.0457597713194353,4.050910531703408,2.5347512785139585
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,25,0.108460987920672,0.0223925794611084,0.0390727415440109,4.843612952632271,2.7758735024647123
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,26,0.124473059815349,0.0230680544553518,0.04723006558508555,5.39590627619969,2.635462353765087
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,27,0.0755439492502381,0.0345588429766324,0.0457789891494145,2.1859513439532257,1.650188233813465
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,28,0.127990237087647,0.0292932095941217,0.043148106687455404,4.369280077568931,2.9663001905216397
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,29,0.127403211490757,0.016066110709662,0.041376765962397755,7.929934866821126,3.0791002759021353
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,30,0.143162556248468,0.0175232489569492,0.0450275311134756,8.169863739320668,3.1794449464190824
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,31,0.141410513713725,0.0211577185178174,0.03807182930360415,6.683637160341271,3.7143083560825403
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,32,0.0903194629481766,0.0185901622153837,0.0497777193161631,4.858454805382794,1.814455627717949
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,33,0.132772439737939,0.0286106976011126,0.04205423725253095,4.640657197144882,3.1571715102251288
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,34,0.107301134205427,0.0248447482309614,0.0437294374852396,4.3188658306349375,2.4537506168846863
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,35,0.114969089462763,0.0150494376561361,0.0493880504227725,7.63942760451828,2.327872602352239
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,36,0.11081147296619,0.0262762391780492,0.04452809448861865,4.217174010912503,2.4885743313025293
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,37,0.0871439429255891,0.0311839341892274,0.0449756913320522,2.794514072431992,1.937578730746167
50x50_grid,14328277_50x50_grid_to_50_with_20_sims,38,0.0855280899325098,0.0253536893998649,0.048629449670528,3.373398190046674,1.7587714957083775
