filename,progenitor_descendents_count,mean_descendents,max_descendents
1000_pa_203_results/25317925_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/25498943_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/25667134_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/25832548_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/25963671_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/25979100_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/26060195_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/26228648_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2627840_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/26298579_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/26437688_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/26449824_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/26556836_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/27029408_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/27489520_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/27532280_PA_to_203_with_5000_sims.csv,"(4980, 20)",2500.0,4980
1000_pa_203_results/27629519_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/27636890_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/27799280_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2785920_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/27896212_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/27936744_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/27950234_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/28196568_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/28326678_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/28427950_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/28551640_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/28602280_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/28603861_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/28675546_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2872351_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/28753040_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/29020760_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2903350_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2906280_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/29513535_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/29570278_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/29739199_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/29852013_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/29938438_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/29988746_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/3006652_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/30146700_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/30218450_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/302923_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/30316862_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/30324000_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/30364476_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/30390361_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/30446143_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/30574434_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31017660_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31033896_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31185380_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31188200_PA_to_203_with_5000_sims.csv,"(26, 4974)",2500.0,4974
1000_pa_203_results/31313629_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31339659_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/3134348_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31489024_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31531712_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31739596_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31804592_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31861680_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31898898_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/31953560_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/3199050_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32143189_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32184850_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32220439_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32297950_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32490080_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32525627_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32595216_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32635054_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32685280_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32763250_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32787578_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/32903570_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
