filename,progenitor_descendents_count,mean_descendents,max_descendents
1000_ca_results/17590764_CA_cd_2020_map_to_52_with_5000_sims.csv,"(5, 3, 71, 79, 19, 548, 222, 6, 4, 11, 90, 217, 25, 1177, 8, 30, 2480, 1, 4)",263.1578947368421,2480
1000_ca_results/17681105_CA_cd_2020_map_to_52_with_5000_sims.csv,"(45, 128, 58, 752, 22, 875, 159, 38, 7, 3, 231, 21, 139, 5, 7, 2266, 244)",294.11764705882354,2266
1000_ca_results/17822080_CA_cd_2020_map_to_52_with_5000_sims.csv,"(4264, 53, 2, 1, 449, 69, 123, 39)",625.0,4264
1000_ca_results/17822938_CA_cd_2020_map_to_52_with_5000_sims.csv,"(2292, 2, 42, 11, 2, 1768, 84, 44, 23, 19, 684, 17, 12)",384.61538461538464,2292
1000_ca_results/17844080_CA_cd_2020_map_to_52_with_5000_sims.csv,"(3, 44, 192, 11, 112, 3, 1, 166, 48, 1546, 193, 2653, 10, 10, 8)",333.3333333333333,2653
1000_ca_results/1788040_CA_cd_2020_map_to_52_with_5000_sims.csv,"(3, 400, 678, 8, 288, 2, 209, 59, 84, 3, 98, 1, 1440, 1678, 36, 13)",312.5,1678
1000_ca_results/17947250_CA_cd_2020_map_to_52_with_5000_sims.csv,"(25, 35, 305, 1, 21, 9, 23, 2870, 41, 36, 1, 2, 19, 3, 2, 215, 27, 51, 696, 1, 160, 422, 35)",217.3913043478261,2870
1000_ca_results/18038244_CA_cd_2020_map_to_52_with_5000_sims.csv,"(20, 62, 24, 1827, 2, 708, 138, 308, 9, 51, 322, 1336, 6, 26, 9, 16, 3, 8, 122, 2, 1)",238.0952380952381,1827
1000_ca_results/18115366_CA_cd_2020_map_to_52_with_5000_sims.csv,"(9, 1, 1, 8, 31, 29, 6, 16, 276, 336, 17, 310, 87, 33, 1, 229, 35, 654, 1913, 16, 780, 2, 15, 195)",208.33333333333334,1913
1000_ca_results/18220944_CA_cd_2020_map_to_52_with_5000_sims.csv,"(4, 2837, 12, 20, 1, 2019, 107)",714.2857142857143,2837
1000_ca_results/18354225_CA_cd_2020_map_to_52_with_5000_sims.csv,"(1967, 23, 13, 116, 1590, 24, 18, 1127, 24, 98)",500.0,1967
1000_ca_results/18368650_CA_cd_2020_map_to_52_with_5000_sims.csv,"(3183, 26, 20, 15, 5, 2, 1566, 10, 31, 118, 21, 3)",416.6666666666667,3183
1000_ca_results/18382150_CA_cd_2020_map_to_52_with_5000_sims.csv,"(42, 5, 140, 10, 970, 4, 3, 90, 5, 8, 8, 18, 4, 115, 588, 12, 8, 183, 2, 40, 2709, 34, 2)",217.3913043478261,2709
1000_ca_results/18445515_CA_cd_2020_map_to_52_with_5000_sims.csv,"(1, 65, 1461, 52, 1, 1534, 172, 367, 12, 522, 66, 747)",416.6666666666667,1534
1000_ca_results/18532296_CA_cd_2020_map_to_52_with_5000_sims.csv,"(1, 8, 4944, 2, 23, 22)",833.3333333333334,4944
1000_ca_results/18557510_CA_cd_2020_map_to_52_with_5000_sims.csv,"(12, 35, 139, 4223, 411, 1, 9, 24, 87, 12, 47)",454.54545454545456,4223
1000_ca_results/19099520_CA_cd_2020_map_to_52_with_5000_sims.csv,"(11, 24, 1, 2883, 2, 6, 1, 9, 24, 105, 1133, 22, 373, 142, 264)",333.3333333333333,2883
1000_ca_results/19113356_CA_cd_2020_map_to_52_with_5000_sims.csv,"(3, 4, 3551, 103, 66, 111, 3, 286, 2, 3, 1, 13, 53, 427, 1, 278, 6, 52, 30, 7)",250.0,3551
1000_ca_results/1919644_CA_cd_2020_map_to_52_with_5000_sims.csv,"(2, 6, 8, 92, 33, 12, 161, 81, 950, 2, 14, 7, 277, 23, 41, 3, 148, 3, 125, 136, 927, 3, 716, 2, 6, 1058, 164)",185.1851851851852,1058
1000_ca_results/1922930_CA_cd_2020_map_to_52_with_5000_sims.csv,"(20, 3195, 166, 1, 1, 7, 4, 190, 2, 3, 41, 24, 4, 1339, 3)",333.3333333333333,3195
1000_ca_results/19234404_CA_cd_2020_map_to_52_with_5000_sims.csv,"(104, 6, 1, 3806, 920, 16, 4, 1, 7, 34, 31, 10, 60)",384.61538461538464,3806
1000_ca_results/19300317_CA_cd_2020_map_to_52_with_5000_sims.csv,"(2551, 331, 3, 10, 110, 149, 3, 168, 19, 17, 2, 1577, 5, 12, 43)",333.3333333333333,2551
1000_ca_results/19558701_CA_cd_2020_map_to_52_with_5000_sims.csv,"(224, 25, 2, 1, 22, 35, 46, 58, 5, 1, 20, 189, 3150, 256, 5, 4, 4, 9, 384, 382, 4, 1, 96, 60, 2, 2, 1, 5, 7)",172.41379310344828,3150
1000_ca_results/19638698_CA_cd_2020_map_to_52_with_5000_sims.csv,"(905, 961, 40, 586, 119, 95, 85, 96, 349, 11, 90, 144, 94, 24, 553, 12, 30, 9, 560, 153, 10, 10, 64)",217.3913043478261,961
1000_ca_results/19700700_CA_cd_2020_map_to_52_with_5000_sims.csv,"(22, 1164, 16, 92, 7, 2613, 1036, 2, 48)",555.5555555555555,2613
1000_ca_results/19794324_CA_cd_2020_map_to_52_with_5000_sims.csv,"(499, 35, 7, 165, 6, 2, 3920, 55, 65, 11, 211, 6, 18)",384.61538461538464,3920
1000_ca_results/20125342_CA_cd_2020_map_to_52_with_5000_sims.csv,"(548, 341, 2132, 2, 7, 7, 2, 160, 89, 27, 90, 11, 1, 1, 1, 13, 417, 7, 2, 7, 155, 803, 177)",217.3913043478261,2132
